,_id,characteristincs_balcony,characteristincs_yard,characteristincs_rooftop,characteristincs_garage,amenities_amoblado,amenities_cancha_paddle,amenities_cancha_tenis,amenities_gimnasio,amenities_hidromasaje,amenities_laundry,amenities_microcine,amenities_parrilla,amenities_piscina,amenities_sala_de_juegos,amenities_sauna,amenities_solarium,amenities_spa,amenities_sum,amenities_estacionamiento_visitas,antiquity,price,ambience,bedrooms,bathrooms,surface_total,centros_comerciales_cercanos,parques_cercanos,escuelas_cercanas,location_neighbourhood_Abasto,location_neighbourhood_Agronomía,location_neighbourhood_Almagro,location_neighbourhood_Almagro Norte,location_neighbourhood_Almagro Sur,location_neighbourhood_Balvanera,location_neighbourhood_Congreso,location_neighbourhood_Once,location_neighbourhood_Barracas,location_neighbourhood_Barrio Norte,location_neighbourhood_La isla,location_neighbourhood_Parque las Heras,location_neighbourhood_Recoleta,location_neighbourhood_Belgrano,location_neighbourhood_Belgrano Barrancas,location_neighbourhood_Belgrano C,location_neighbourhood_Belgrano La Imprenta,location_neighbourhood_Belgrano R,location_neighbourhood_Boedo,location_neighbourhood_Caballito,location_neighbourhood_Caballito Barrio Ingles,location_neighbourhood_Caballito Cid Campeador,location_neighbourhood_Caballito Norte,location_neighbourhood_Caballito Parque Rivadavia,location_neighbourhood_Caballito Primera Junta,location_neighbourhood_Caballito Sur,location_neighbourhood_Chacarita,location_neighbourhood_Coghlan,location_neighbourhood_Colegiales,location_neighbourhood_Constitución,location_neighbourhood_Flores,location_neighbourhood_Flores Norte,location_neighbourhood_Flores Sur,location_neighbourhood_Floresta,location_neighbourhood_Floresta Norte,location_neighbourhood_Floresta Sur,location_neighbourhood_La boca,location_neighbourhood_La paternal,location_neighbourhood_Liniers,location_neighbourhood_Mataderos,location_neighbourhood_Microcentro,location_neighbourhood_Monserrat,location_neighbourhood_Monte Castro,location_neighbourhood_Núñez,location_neighbourhood_Núñez Lomas,location_neighbourhood_Núñez River,location_neighbourhood_Palermo,location_neighbourhood_Palermo Botanico,location_neighbourhood_Palermo Boulevard,location_neighbourhood_Palermo Chico,location_neighbourhood_Palermo Hollywood,location_neighbourhood_Palermo Las Cañitas,location_neighbourhood_Palermo Pacifico,location_neighbourhood_Palermo Plaza Italia,location_neighbourhood_Palermo Soho,location_neighbourhood_Palermo Viejo,location_neighbourhood_Parque Avellaneda,location_neighbourhood_Parque Centenario,location_neighbourhood_Parque Chacabuco,location_neighbourhood_Parque Chas,location_neighbourhood_Parque Patricios,location_neighbourhood_Pompeya,location_neighbourhood_Primera Junta,location_neighbourhood_Puerto Madero,location_neighbourhood_Retiro,location_neighbourhood_Retiro Catalinas,location_neighbourhood_Retiro Plaza San Martín,location_neighbourhood_Saavedra,location_neighbourhood_San Cristóbal,location_neighbourhood_San Nicolás,location_neighbourhood_Tribunales,location_neighbourhood_San Telmo,location_neighbourhood_Velez Sarsfield,location_neighbourhood_Versalles,location_neighbourhood_Villa Crespo,location_neighbourhood_Villa del Parque,location_neighbourhood_Villa Devoto,location_neighbourhood_Villa General Mitre,location_neighbourhood_Villa Lugano,location_neighbourhood_Villa Luro,location_neighbourhood_Villa Ortúzar,location_neighbourhood_Villa Pueyrredón,location_neighbourhood_Villa Real,location_neighbourhood_Villa Riachuelo,location_neighbourhood_Villa Santa Rita,location_neighbourhood_Villa Soldati,location_neighbourhood_Villa Urquiza
3940,64f20e4c559e808b8b91f60e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,565.0,1.0,1.0,1,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,64f20e4c559e808b8b91f60f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,680.0,2.0,1.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3942,64f20e4c559e808b8b91f610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,625.0,1.0,1.0,1,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,64f20e4c559e808b8b91f611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3000.0,5.0,3.0,2,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,64f20e4c559e808b8b91f612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1000.0,2.0,1.0,1,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,64f20e4c559e808b8b91f613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,350.0,2.0,1.0,1,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,64f20e4c559e808b8b91f615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,600.0,1.0,1.0,1,43.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,64f20e4c559e808b8b91f616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,1800.0,3.0,2.0,2,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,64f20e4c559e808b8b91f617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,2900.0,4.0,3.0,2,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,64f20e4c559e808b8b91f618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1000.0,2.0,1.0,1,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3951,64f20e4c559e808b8b91f619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,450.0,1.0,1.0,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3952,64f20e4c559e808b8b91f61a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1000.0,1.0,1.0,1,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,64f20e4c559e808b8b91f61b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,450.0,1.0,1.0,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,64f20e4c559e808b8b91f61c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,750.0,2.0,1.0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,64f20e4c559e808b8b91f61d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,550.0,2.0,1.0,1,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,64f20e4c559e808b8b91f61f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2500.0,2.0,1.0,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,64f20e4c559e808b8b91f620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,813.0,2.0,1.0,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,64f20e4c559e808b8b91f621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,800.0,2.0,1.0,1,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,64f20e4c559e808b8b91f622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2800.0,4.0,3.0,2,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,64f20e4c559e808b8b91f623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1500.0,1.0,1.0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,64f20e4c559e808b8b91f624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1500.0,3.0,2.0,1,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,64f20e4c559e808b8b91f625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,900.0,2.0,1.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,64f20e4c559e808b8b91f626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,690.0,2.0,1.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3965,64f20e4c559e808b8b91f627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,260.4166666666667,1.0,1.0,1,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,64f20e4c559e808b8b91f629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1600.0,4.0,3.0,2,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,64f20e4c559e808b8b91f62a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,480.0,1.0,1.0,1,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,64f20e4c559e808b8b91f62b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1375.0,2.0,1.0,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,64f20e4c559e808b8b91f62c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,1200.0,4.0,3.0,2,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,64f20e4c559e808b8b91f62d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1425.0,3.0,2.0,2,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,64f20e4c559e808b8b91f62e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,700.0,3.0,2.0,2,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,64f20e4c559e808b8b91f62f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,312.5,2.0,1.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,64f20e4c559e808b8b91f630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,800.0,3.0,2.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,64f20e4c559e808b8b91f631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,700.0,1.0,1.0,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,64f20e4c559e808b8b91f632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,600.0,2.0,1.0,1,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,64f20e4c559e808b8b91f633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,550.0,1.0,1.0,1,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3979,64f20e4c559e808b8b91f635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,520.0,2.0,1.0,1,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,64f20e4c559e808b8b91f636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,550.0,2.0,1.0,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3981,64f20e4c559e808b8b91f637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,875.0,2.0,1.0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,64f20e4c559e808b8b91f638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3300.0,5.0,3.0,2,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,64f20e4c559e808b8b91f639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,850.0,2.0,1.0,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,64f20e4c559e808b8b91f63a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,900.0,3.0,2.0,1,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,64f20e4c559e808b8b91f63b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,800.0,3.0,2.0,1,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,64f20e4c559e808b8b91f63c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,750.0,2.0,1.0,1,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,64f20e4c559e808b8b91f63d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,550.0,1.0,1.0,1,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,64f20e4c559e808b8b91f63e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1500.0,1.0,1.0,1,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,64f20e4c559e808b8b91f63f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,700.0,3.0,2.0,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,64f20e4c559e808b8b91f640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,60.0,4.0,2.0,2,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
